SBS1	SBS2	SBS3	SBS4	SBS5	SBS6	SBS7a	SBS7b	SBS7c	SBS7d	SBS8	SBS9	SBS10a	SBS10b	SBS11	SBS12	SBS13	SBS14	SBS15	SBS16	SBS17a	SBS17b	SBS18	SBS19	SBS20	SBS21	SBS22	SBS23	SBS24	SBS25	SBS26	SBS27	SBS28	SBS29	SBS30	SBS31	SBS32	SBS33	SBS34	SBS35	SBS36	SBS37	SBS38	SBS39	SBS40	SBS41	SBS42	SBS43	SBS44	SBS45	SBS46	SBS47	SBS48	SBS49	SBS50	SBS51	SBS52	SBS53	SBS54	SBS55	SBS56	SBS57	SBS58	SBS59	SBS60	SBS84	SBS85
TOL21	0.03471262846275433	0.3230372260583733	0.4800567095944804	0.21189036328931637	0.5813539178890895	0.1391554157405177	0.2329042380519796	0.2892026767399702	0.249544784242359	0.21952454168219632	0.2802630225585891	0.4308249839795164	0.2509754735111554	0.19407870578626477	0.32835643695387645	0.4349283082367101	0.11233460874453868	0.1653619951346953	0.0745188771127758	0.3780771209131558	0.5617487361038066	0.054462810287001916	0.2315016041398239	0.24634807459604274	0.16532436310429466	0.18063466162775535	0.1501088544108552	0.2098424437129363	0.17321282471732966	0.46376922413272287	0.4204619968969627	0.12603136297724446	0.04908026763492641	0.1345813240661339	0.36639138101189994	0.3333172318846861	0.3859402028734622	0.13442941779077672	0.0964470469254089	0.2168465971552989	0.24014423090589734	0.5167748931041457	0.058909736818422265	0.29166636992109624	0.5363010214015705	0.3114368346598218	0.24973955099314504	0.1248325353543368	0.3356781441193263	0.0719846023667826	0.5582498095506937	0.2850977033946738	0.01032638693667066	0.016948052229268745	0.2784034306924996	0.3107115850309681	0.07404996497395669	0.08303426740195503	0.174663552772071	0.09383768105954098	0.2344166795325113	0.4710355627133921	0.7849665484811559	0.053732030489750504	0.02185703521475058	0.20823075533911967	0.4068064855988094
TOL22	0.027298503059833314	0.03356522433063101	0.2832505378656812	0.1506721881050495	0.48886780470232405	0.0778316558959988	0.05025742946780729	0.0634225278782366	0.06024605203429018	0.0615760322793969	0.19884966214995073	0.26353877154678124	0.027330325882977922	0.06525075589033998	0.0740232792572422	0.3770058933395961	0.03269875316476734	0.1009943462196194	0.05389450312031	0.8247869941107928	0.016510558017121164	0.023257622618649183	0.09200273384214662	0.07381833663003443	0.11822529552299119	0.11418337809508926	0.19011269525562363	0.07223990170610096	0.1175667194658411	0.30502695961754756	0.4100340628821984	0.14727600427672904	0.028384822456185142	0.09496251448470487	0.11695003544936433	0.17461526910864397	0.11897844931597645	0.06412620811015111	0.1030663193437732	0.11372356728455653	0.07958278908739107	0.46660296761688447	0.04136297210135611	0.17845262151749222	0.30336569845211997	0.15705057110230464	0.15908620061524104	0.04378875682061541	0.21652218214520258	0.04966577436926398	0.1654071858319517	0.19054463793104975	0.015677465520525666	0.028849595030544024	0.09765091807165173	0.20432576296625818	0.0386567545472217	0.06361197541889237	0.11909231841261778	0.042893228403118606	0.06469057660288347	0.17488105056506434	0.44625102598099475	0.05628355012200494	0.01741314041193786	0.0911757352909485	0.3308573775092766
TOL23	0.03121457404528314	0.045170760486588336	0.23489995365883334	0.3600994264349233	0.21696107360374978	0.07745882464998587	0.058653694216945586	0.07459613923027943	0.06189743839815585	0.07618730600471556	0.25785923717385784	0.1375966977962579	0.029402361158678867	0.05278687226816782	0.08168698923003183	0.08114219760519994	0.031039050008727333	0.158395870102739	0.08799307722909942	0.07115600621459024	0.02568205420860535	0.01771899212885216	0.331002442601934	0.09458013224728708	0.10877943785046276	0.08098948109492218	0.073760333762441	0.09702774456880416	0.5433381908209592	0.1955403103139695	0.07008157779333098	0.09011614678664956	0.02647491773664765	0.45375277916593804	0.095654402437554	0.13305521332856476	0.1161450105534756	0.046272773455855606	0.098717129401819	0.18614266413695596	0.21830377911187648	0.09748796779922757	0.1592587966644215	0.19605677646693198	0.2518050589606425	0.11695472676792328	0.17195221385756163	0.05538845158657964	0.13537920715988308	0.2051099929053891	0.11744304531893346	0.11686369967914555	0.41464027515841195	0.5197332280101745	0.11532437131442042	0.13342904091625885	0.15780213038430058	0.30057967780083855	0.07412339011268468	0.04434009329802971	0.0535827684652733	0.07855816412976098	0.09903658795632084	0.33802346238292263	0.019069803571186386	0.13266385620172744	0.1167483884925933
TOL24	0.038655451282472046	0.22184231950396907	0.4924744471243691	0.3403856413867318	0.5087265047987394	0.1924228571477868	0.15065994937301255	0.20156003068695652	0.11746967741087512	0.1422914886254473	0.4101787433263321	0.3550703755325161	0.38440840038749813	0.20412553377831835	0.31109596594156635	0.24356775036516626	0.16838636277657415	0.26322169185417893	0.16083413426889576	0.2486292963715474	0.1131663937198533	0.05194727195721938	0.35482130870037504	0.2025278719765728	0.18576172745223107	0.1670687521577433	0.302287142772465	0.2267207968969431	0.2811995125250199	0.4868966595764013	0.23666189736934082	0.31339441565387777	0.039285603211847556	0.25799358558839225	0.28377253027213634	0.2438837869906854	0.3843016557664182	0.10898282750485107	0.19615976729360768	0.3271212522702416	0.3485528823565437	0.3254109186029818	0.09169445583447684	0.4086198320283984	0.5435502846828761	0.2932338883335391	0.4015233934531607	0.112983381828629	0.3474100995544449	0.12914397437706115	0.3232464540104708	0.32565022954239786	0.061347250310038355	0.07442211415101163	0.32557010210583204	0.3608942747672591	0.09532317272631842	0.10501165017079295	0.14095753966990604	0.11213835621139082	0.3551841213899487	0.2517352376890546	0.5754051832138091	0.06261944161008896	0.022154245293977155	0.2767491621769872	0.3158611255133948
TOL25	0.10062132774794691	0.06523976860824642	0.4867321605252525	0.5744810386999996	0.4082582588133493	0.1688843116078127	0.12837012272295	0.14999516791856546	0.12087327652279374	0.09623098040838331	0.5785937460635683	0.22064499068091656	0.05278177779702618	0.1172939517838962	0.14016721322780537	0.1599167679970532	0.05053190982222512	0.2915836851743981	0.14903646143842547	0.17767078824965782	0.061418339288120044	0.04419437718341592	0.46835582991712776	0.10704280300726975	0.24678968416062136	0.09102968189414731	0.19993647662483835	0.125688180944758	0.4732491332049766	0.4028576850557531	0.15089049415972483	0.17316460792012667	0.03893838075971383	0.5811403093707864	0.2101341338208175	0.2245921139684882	0.25370504371700586	0.08555692212382836	0.14323475428436325	0.3635624080949851	0.2916039578395392	0.1825319354786633	0.24577183156353496	0.33644683972094824	0.5005689354134607	0.1896661010711838	0.25858596341299817	0.11426697780712324	0.2724232016755902	0.3096675948530602	0.20566032696069642	0.25336625102127175	0.11575244414667592	0.5352860740389266	0.4498065024634082	0.4286635240093064	0.12124939784582017	0.2818576853653176	0.13387057522039514	0.07689391638628605	0.11237723060425604	0.16961054784881985	0.2679960017501479	0.29569005601797654	0.02421889253141808	0.18478601685693258	0.17299092088874396
TOL26	0.09510821940395049	0.05427110893512474	0.44206604221085954	0.22114111913527087	0.42426803200853486	0.1934805591410063	0.27180630865975647	0.7447743450729689	0.11823791682200512	0.1236552226776673	0.19286055900498814	0.20956857427564118	0.028386663730582972	0.06766493915723884	0.4747091356219709	0.11423005875356883	0.030952348749822296	0.060242654049151446	0.11725285481017293	0.10656066913716424	0.10083567774917616	0.01733784337464725	0.14457408676570738	0.6804217092654835	0.1362881242062107	0.07855891857651222	0.07986121612073192	0.7457714392671342	0.17084417781926647	0.26747937857356247	0.11544392109740378	0.10070924977419791	0.028180566947867365	0.12887567199004366	0.5947256206628831	0.8957402816331114	0.310659704654767	0.058188692644854934	0.07516541540937645	0.5283548733880287	0.09205206238416964	0.14020680115522569	0.057493449557329136	0.21460814590028832	0.40918690005537034	0.14841940701324327	0.3649200097730841	0.05014349081864427	0.13586975126752104	0.05332931153999407	0.253945137409874	0.11978739099855062	0.027695295643065217	0.030174189806241723	0.15689808370248848	0.12401642941929199	0.03718992472049751	0.09786155148599575	0.08900613838706035	0.05237143596355152	0.04106855802907757	0.1948603526243846	0.19548984465301716	0.03518337992883544	0.019908945557996393	0.2884383039164137	0.10932505390321137
TOL27	0.1421618019452093	0.1075950652897581	0.7976404901545163	0.4922014557100825	0.7334507969993626	0.3607184600803737	0.23440251276449273	0.3772040690027412	0.21357194031485263	0.3843326487300268	0.5344835438343623	0.49225438360021695	0.16467353930679607	0.260821020339719	0.33338427479943084	0.41578418790987137	0.1312845511454832	0.23521478888268318	0.31473205637047963	0.28570851404355646	0.20163888651359213	0.09710363807044847	0.4130753501315487	0.46034606264144357	0.3204195218489934	0.3083159350043172	0.2951245558149196	0.45158556760233465	0.4462312581292064	0.6780197381849362	0.41132512948190697	0.2521888850428294	0.10957814020554642	0.3997775854726952	0.42918437017995137	0.4622256865957741	0.4034153838435715	0.22649854709719122	0.17430235636320782	0.44164379056124337	0.3080166880019482	0.4598328720437783	0.16237514843894443	0.5799458291109081	0.7421374836797977	0.3690421779928879	0.5551711527116331	0.26353864666067955	0.5005829956108846	0.22354739377555516	0.5241420560004265	0.31930526036951706	0.08105126730277765	0.13921532829863806	0.36047759587116524	0.44357073427027083	0.15329822182797073	0.20252837259872064	0.2773774242935014	0.22830759920658145	0.20016769480285146	0.3082032649889574	0.37028072106840676	0.12817460696007668	0.08085999230995677	0.5322194586608203	0.3892422269342738
TOL28	0.20950955777520303	0.08951343843274177	0.4275176990888418	0.23310812838828743	0.5203682391717266	0.3322506490461068	0.1221184109024049	0.16127945786462286	0.07865019796291388	0.09842714291548225	0.2703896752968899	0.22423871375978705	0.05105934154332385	0.13953594360649188	0.15265553899407963	0.3239732083679175	0.07893404832293771	0.11082012500368557	0.30913112433822965	0.3043110634494251	0.049829406744768906	0.025770539196052877	0.1986294530075837	0.2372401034297926	0.18277571830772268	0.34243434457172045	0.14075796265171928	0.18141420784942103	0.20762472377259275	0.4369861787978524	0.4142852098754068	0.11396443092238394	0.028883719561100796	0.19897229001927427	0.2705015755511366	0.2533944185692698	0.3280785423663411	0.4549405368806395	0.09391955245304587	0.16211222546943918	0.12155822795110399	0.2862514661050782	0.0675658509916602	0.3008977340576337	0.39997929560096473	0.2034855389203523	0.21279224100433386	0.0950549844181449	0.38331132436653953	0.08289496998501428	0.3050214717275103	0.1608998395623709	0.05978503321537306	0.0649536493207433	0.21022690463183105	0.3032255405216879	0.06220223130611932	0.09473264675551685	0.3704291071115294	0.09796358376920136	0.07373955271806817	0.2073057088249956	0.42960384604400503	0.04414471848733399	0.048366457454217915	0.21282184348739555	0.18457529489232044
TOL29	0.037974770952689266	0.24534651853738018	0.5226449738656341	0.4184737792230127	0.4732005243006275	0.09851417391837866	0.1662974910923357	0.16215947481108442	0.18272861432148113	0.16082760323691314	0.5328280821200543	0.3693098170133437	0.07775083547874331	0.11322001831704134	0.16758060208122455	0.30927703940677576	0.058409512738655314	0.11456978871381475	0.10743428744873935	0.2278979575349527	0.17469339981868184	0.079994320211359	0.39173094196339203	0.16157289271944814	0.16270912129284182	0.1889704604664568	0.3423458058185645	0.11578701251455802	0.3103688222435615	0.5232972062421904	0.27144354774093077	0.39355756622141214	0.058385571656382536	0.3731950726388864	0.20984496779252335	0.23719225876161915	0.2651468045944903	0.19819944374578752	0.4247905788943796	0.26109216126533363	0.2541509417865999	0.2904866472441122	0.17947689700691033	0.342240471254959	0.5688920146327856	0.3535308060538521	0.2356739650492989	0.46792611894301256	0.23754458922375965	0.17569683441484713	0.3833774287029767	0.6791412271777731	0.08110936153104534	0.09825839632871432	0.4892189931284464	0.8822476898108994	0.17643014928339268	0.2034769866884657	0.17631162394664282	0.34341618848189864	0.14173742390859798	0.22046139054384514	0.556788845934157	0.12348859370000291	0.3069974965063	0.15714824326661403	0.541943950811917
TOL30	0.17877144886558788	0.1368917718934918	0.7450887914751384	0.4918758222275025	0.6903791426229875	0.31759578170406805	0.2303686722177374	0.3123047277454251	0.2331716885921512	0.22381625453092993	0.5612133583642511	0.46637769115548944	0.12497142077410477	0.22189119252722478	0.3405307997886716	0.3703304959713721	0.1982158966180306	0.24579658279650052	0.2789070460851449	0.28044368468952346	0.22559013005079945	0.09810419327752261	0.4083257156041515	0.3023746680039441	0.2883651664914086	0.24111225150925428	0.3457964979624616	0.32096107216515984	0.4411320989097829	0.6482894759215054	0.3535581536351009	0.292222017498934	0.0907311436297677	0.4191425047590268	0.3718314098126513	0.3894856829010449	0.43649716435463887	0.2500334890025755	0.262024257216623	0.4312073503135572	0.30525949060427143	0.410822764351032	0.17459354016232667	0.6102479019286061	0.7066901135281014	0.39728512842999664	0.44641498390794876	0.3757782064050456	0.4082708475112247	0.22385648548738088	0.471547372816887	0.43585333845141466	0.22755510789274866	0.12365732303857609	0.38336197210193285	0.5721954676311487	0.212155104239954	0.2251322894705229	0.26390177109252155	0.2922252430095429	0.1807563052017839	0.2887030121226388	0.39761403598775386	0.19420324388570975	0.2282648297028113	0.36766530698986366	0.45013508659061374
TOL31	0.23902213996381333	0.24376485197620182	0.5212281268479513	0.32338877468114696	0.6113825671059206	0.38107694904254596	0.23986764591078258	0.27689119008680807	0.15302537032458802	0.3036712883301981	0.4463099809311254	0.31448704874899874	0.06029697929628292	0.13753354130606774	0.39541524111004983	0.27617102337934696	0.057366670848972685	0.19546990674980602	0.2503674864783787	0.19621433106185798	0.09480601363543632	0.030831312139226717	0.2521721497149322	0.33540723090238095	0.2617551668328275	0.23422926820044826	0.3686704204590835	0.31677146911646276	0.27597231115241244	0.6130804487871517	0.279053485239156	0.28646822218297874	0.05245789011919845	0.24324343986320132	0.5142316572583437	0.293551343566539	0.6324150353756949	0.11282395408177122	0.2728479845349715	0.330071009206822	0.16130769409144866	0.2990509692547078	0.08178853039890113	0.34420350365137636	0.5643409655274834	0.32323930726647704	0.4601968118502126	0.13246964860123797	0.5119968877394004	0.08786420554801824	0.36966941967854977	0.2994812478592962	0.09153342550271218	0.051349162934472545	0.3391766015677617	0.3498460684536339	0.09607680166657284	0.1196505511084876	0.17354008322028777	0.15058063382732462	0.09802149767685198	0.2810137845836344	0.48030585748938737	0.0698203134429772	0.0688525431630808	0.4032568111589308	0.3308165746111008
TOL32	0.07360505938298122	0.07322984792749228	0.6251570763385256	0.3341281837715238	0.7580277481291833	0.17250303472795625	0.12846768707354367	0.18513798102156787	0.24516537935913962	0.4309983732913681	0.44252284124469027	0.5792962011360863	0.10036691729334012	0.13568271130371728	0.22126104393508242	0.6623936346509929	0.1000923639058614	0.2529609084441223	0.15778641175184996	0.66932707786987	0.11151146968541117	0.08834167652285069	0.26134443571510013	0.18235635379951198	0.2719692200675722	0.45947142390466716	0.3746401320964018	0.2081430045815925	0.2919983559830283	0.6118475358306941	0.6113393111006024	0.2885745073925793	0.11421981606691821	0.24311328146436365	0.22132199836080516	0.30281117269272195	0.27344713155630423	0.20294006065927014	0.3457075637496044	0.295893771633334	0.2200900911225401	0.6442580632599448	0.13229683008338242	0.4346378853401475	0.613007550566873	0.5407400663124571	0.3713371628473473	0.10981575820272395	0.39213742106616095	0.15750319553757877	0.44472677961830837	0.44800101741187087	0.05027048976007677	0.06575269097053511	0.170028166165507	0.37571305530273413	0.11784785644989998	0.15127672204938425	0.3312894272382494	0.1416162083412486	0.16413262294200173	0.2867514674520191	0.40199241477980224	0.13553019174679865	0.0403037438916427	0.22884685102118613	0.6334779644506886
TOL33	0.13375245589863607	0.36661019700291786	0.6506254739114906	0.46858336132799777	0.6334613286813282	0.28638891987863324	0.46494760181708866	0.43499344870511936	0.1934850761954564	0.19340351507737574	0.48178940925013103	0.4418310507402869	0.12086136750165372	0.1607568101393692	0.39731795097867684	0.2766871343049635	0.12527326471215533	0.30119357666253704	0.28021654946740404	0.21621459604351406	0.21323336055120282	0.058937797900341836	0.43300442299697905	0.30937729028977845	0.3010128264268542	0.25135985362659996	0.23824853960419778	0.39636196692878667	0.5152183428911827	0.5409773169420589	0.2721103966969878	0.2427513554917207	0.11152635833390871	0.46494913769639945	0.5363590776029599	0.4706189671789846	0.3672437071157078	0.19430288441211482	0.23444999097317912	0.5092979108372645	0.3531427492447978	0.3446466618723131	0.2525900743661367	0.48218118047437203	0.7034307741519822	0.3447259846337615	0.472983465247327	0.1800718870448032	0.37153264560244653	0.26574395386942246	0.4424969119711523	0.36385316213668467	0.06022878875756473	0.17703680677335829	0.32287201990903114	0.34156230259103004	0.21754369759994163	0.2597709229614444	0.17743324913947195	0.1757176293943972	0.20091833705310566	0.2603901565069953	0.2757954136660175	0.30109814780395	0.06665413285294185	0.3443856994178798	0.3794502589857553
TOL34	0.1732157370913609	0.14848408072839572	0.47491107010590555	0.5425829597679411	0.4030826392757432	0.20030038185435298	0.181792671617574	0.1920012342627495	0.15761471393203402	0.11859781814526295	0.5776761983999664	0.24964079822342775	0.0786481518232581	0.4354324779973717	0.12159320984090594	0.1137139503520523	0.10929417456016369	0.26440071168356494	0.190298270198204	0.14915829189348156	0.05132520536334137	0.03976201391586471	0.4902235656488391	0.13447391132393516	0.27164152873955116	0.08991185724845639	0.2509858926367395	0.1322833349781886	0.4792102781426141	0.4772816376118234	0.10544688982721832	0.15752559234250915	0.04970563920938187	0.537501738914072	0.17611398307878823	0.24386642058198002	0.23893789089257497	0.0730762605589315	0.192209827619184	0.3669621503986518	0.3563499317204542	0.17351772077019975	0.26285918835575	0.36666826984511186	0.5297281087161514	0.2243152299444062	0.21383928377609324	0.17037954244891682	0.22624271636492	0.2930017930191389	0.18274279149219383	0.3226057717302583	0.0828849205150078	0.16072694757439926	0.4319277563125111	0.5403479320726541	0.32439562277967987	0.2827311276666724	0.07770424911096983	0.14820561136768087	0.2149679114067821	0.18093326750759373	0.2810409218658595	0.10728924912995476	0.07378615400233245	0.17172692868971862	0.2489890865974585
TOL35	0.052123815201169044	0.04890007218712663	0.31122200155288804	0.20787470386842297	0.34186220211856827	0.09125409102174208	0.06826274358229795	0.09926830277395265	0.13134187801335898	0.08647145146377093	0.27162181371948085	0.29740515842777004	0.0307518623667385	0.08180866545829193	0.08996834999875443	0.2752250464984887	0.03995591825262182	0.08242266524596593	0.07755775632376458	0.24590938823965167	0.05966545829508446	0.043459801731764086	0.12848769713814578	0.11106841594598797	0.11408122207780623	0.14105720992852702	0.31240441166757027	0.09506607467770539	0.1498846718312881	0.3745914670653772	0.264953852175418	0.3942922444748674	0.03354292385331002	0.12659801300229892	0.10283500837708237	0.17207296013024653	0.12359001446066036	0.08538614529768783	0.31314285084232824	0.15477269017588052	0.10332237834422704	0.3034012153166283	0.06882642505533841	0.22531875970161144	0.30827296241038404	0.23610363331671377	0.20572091958860142	0.1501963582263567	0.18154511255564668	0.08333949432374878	0.1966788815160416	0.57507741851398	0.03610498769457039	0.04267106908096149	0.11761875035895042	0.5179319209058705	0.0567536211841539	0.1031862920059479	0.12940242360639187	0.07231072168102727	0.052789769867771424	0.12964664176719917	0.24486482891273603	0.06221500214910746	0.03715637209290053	0.11794711131566638	0.5874466930888124
TOL36	0.09973827831405956	0.0672382429934548	0.5459417840393235	0.352106917897286	0.5073206515925525	0.23425029944178696	0.12258897739925237	0.13932486830927787	0.08327198156213204	0.20025173911905436	0.3904860761145996	0.237240578960953	0.05523811046280357	0.1328574752686566	0.17686534216940747	0.2428145425483977	0.05296412905920897	0.14269137062164045	0.15362400973621249	0.14674389876749425	0.06332732272865303	0.03031178635491214	0.28131078687328304	0.17288802784044718	0.22274000524628387	0.2684342170116262	0.16884301573167115	0.1624064446435716	0.3159207328533575	0.46707320834011185	0.26350831939607006	0.12773788381067397	0.03316953958195518	0.3232298687873642	0.311368829764225	0.23291510812478217	0.3747126329932581	0.25127406076194325	0.12327086360551731	0.24114715766897787	0.16529590872700847	0.3332463348953582	0.1617920463731483	0.4726706319905594	0.4945624367408719	0.2076316730474994	0.2638331976107504	0.21431564036873826	0.3947092399890751	0.14498654926695193	0.29694827603458956	0.26901740631026194	0.026627625900260295	0.11301029219276428	0.38356992917837945	0.44455957454860245	0.07298412476030139	0.1852554370666613	0.2099184983784462	0.19838263040134854	0.08904502004513784	0.22299346526938005	0.4538414965248752	0.08873519215948082	0.15192681013770284	0.28244500320437865	0.2133317819497047
TOL37	0.10076091514751247	0.04212601030974424	0.5942391443713814	0.5139035804756756	0.5800403526109308	0.20276909019221487	0.11215686786026567	0.26251210120423357	0.1912633626383554	0.14031698251591931	0.6118566595388978	0.4264939009995383	0.3379692163223588	0.13478623978328397	0.18092077325635023	0.2584934351736542	0.08838325145159014	0.3989370561854977	0.146459725554718	0.371140002303592	0.17039636314860168	0.06193714002316598	0.4642716701601706	0.23843209653069375	0.30723919161220636	0.12442478151707671	0.39954236775676844	0.2653117364507469	0.3925715488038717	0.6308575599173425	0.26016703399084584	0.29180633418438856	0.055595660121245276	0.4089037798751927	0.3701894607302814	0.4456612583650071	0.29807358904798614	0.10466722427803041	0.2396401791428678	0.5148807978959503	0.4224336575850909	0.3393823138893833	0.1576446777923445	0.3792777162779622	0.6003436387261429	0.28993058342746886	0.35877837228833126	0.1256406252897058	0.39816083245445416	0.2299711089092254	0.30162797561382343	0.20842340199195444	0.08047025319287837	0.10607298219101563	0.2382311267917078	0.3403522323866893	0.14806645635248739	0.16041458013835885	0.14766616441839198	0.11606772715024813	0.3715223751596197	0.2561339755543407	0.4028007075995746	0.18442746989258219	0.06601626174092753	0.23420121916334297	0.30420678300376486
TOL38	0.02324246202767645	0.14076931611225052	0.4100790368410051	0.354739272351276	0.32139545166374817	0.060383308259167164	0.15327199322781354	0.14445197127298273	0.16775633937999723	0.08943427447558722	0.3622917536638558	0.541749532043996	0.08162265856011552	0.2141652621849842	0.13065567440801934	0.07682487309038599	0.028733991616133374	0.17895116106395167	0.11583783839716842	0.14374617686121496	0.04991193612246751	0.26992440600494255	0.30082423437372385	0.10040899913266702	0.17421012261809837	0.04569376173606002	0.21623315994332862	0.07419641650769615	0.27132394258373027	0.36233950865234965	0.09467300113454524	0.17473464451133816	0.7276744042140214	0.2865708410958076	0.16103054834045802	0.18136886778700861	0.1319065483764093	0.04245783249192378	0.1737119860382155	0.3234893755481957	0.21247234155179068	0.2812170953512628	0.33246555283836043	0.28960344793384796	0.5038452411042313	0.5398514000990252	0.1876192086338487	0.1854851752211345	0.14801139259896645	0.28284225389161244	0.11575386420536228	0.3942059054414813	0.015181289519352407	0.14981125888059996	0.2937655874725244	0.26212566816981603	0.09927796329611002	0.39022726361420423	0.0468525173531023	0.21679075854551974	0.13327920668546311	0.4481268407017069	0.2986195564543947	0.1723524852346177	0.11416184293593569	0.12291961962513034	0.2751326715617432
TOL39	0.22009198568331115	0.24866909824997	0.5980661890037509	0.35931066663298356	0.574659512753087	0.3770631681100741	0.2270513111238486	0.20887038776751168	0.21297112927924677	0.20326846521504896	0.43635488855162424	0.44199425686733934	0.09226097798055806	0.1252521700270538	0.2306141153680749	0.40530864940987493	0.14164759303204746	0.22403717898154316	0.4328346725804199	0.21192882028602958	0.24642596342453968	0.06574233096131257	0.3299793497760572	0.233026926122586	0.29629328682648703	0.3078995117155795	0.20442673369642952	0.26521624034699215	0.40300596005244976	0.48123131365837896	0.3547449220421126	0.1806624502047654	0.0824547781003337	0.3504666987001902	0.2984386502888842	0.33119003462145413	0.2861273370279352	0.14807424995533272	0.22958047915443766	0.36159579914017415	0.22444159705440767	0.48052557155811876	0.15971453438591812	0.48282528794457097	0.5988817637611036	0.4268089430976537	0.3518666145418212	0.2799729124223201	0.4052372317825284	0.16815795151670426	0.5319703314897777	0.3427759487130939	0.043516826112757555	0.08343938025777849	0.415002206409568	0.3946712116016503	0.11953646073656984	0.21188051224326965	0.1875131742379821	0.1513241426882607	0.13880258968465	0.2782221303640766	0.3527125404401631	0.15372573703930484	0.05257412619902818	0.3041332355926702	0.35920961163857784
TOL40	0.0510323544405336	0.045785980621509355	0.47822132246029325	0.2609056030733144	0.4786005107566245	0.1268927523497602	0.1474980132413793	0.19111484316292324	0.22029905386815712	0.15817788471584845	0.3185067715412011	0.44564120707813754	0.27411018620121774	0.08980751238213378	0.17318944233024794	0.3767840077844928	0.056480394778858106	0.21172122456718132	0.08764483174484378	0.28010793106082005	0.6754999750734374	0.066819212371242	0.27758114085679975	0.19329237230445787	0.1693226091543774	0.1682699717597602	0.1950006776686356	0.15439350861246595	0.23412548558724183	0.4114195601628033	0.3731893694180011	0.1673280871014652	0.03962241349862448	0.18943841131505995	0.24056820737434403	0.2929249190302369	0.23753621422367258	0.0780920686650642	0.15677629499386617	0.25513782894232484	0.266769958813947	0.5066353095610209	0.08912644964465391	0.3125630098480045	0.46445337993418284	0.2961330562498129	0.24220387927402556	0.2142209760884197	0.27740186716665005	0.10980551483618392	0.5744622561321717	0.26962784529037825	0.016468096951863298	0.05390238129877892	0.2544757777923078	0.20512556480986727	0.06809239492502346	0.14540969233201148	0.15955461927185768	0.13190183293560337	0.26127849218434573	0.28247875465862177	0.4093297681418747	0.0908624648681799	0.09142877747507093	0.18356372257021136	0.28082947507553047
TOL41	0.04433859138526712	0.23125900714087802	0.4072234739234104	0.4259212096646973	0.43540332180929486	0.09164114438566198	0.24612852024035448	0.2792069642785473	0.17173770460105592	0.13231391596400796	0.4706762227812031	0.38857414731515943	0.7574224550521369	0.27971998634329587	0.2734639863832445	0.18666945369699386	0.09984887642474319	0.4203169266569748	0.09272487358642219	0.2626597983784203	0.030963003999595017	0.044524207281778694	0.5624519561735946	0.16064839765471117	0.14510144249517692	0.10042742521507189	0.2194211282227471	0.14131940860240588	0.28463521778618267	0.4573845165846056	0.17270254719752828	0.26428250584465074	0.04989456199567583	0.33773234705114796	0.24199376676085704	0.24118063458572098	0.26889044061012557	0.08582057000869016	0.22701473138316913	0.3142171401733741	0.627307765639814	0.23341250754198217	0.17171995247922905	0.2655798904086516	0.5334817357277363	0.2541924753827305	0.29833498142637677	0.07426865976165087	0.22681603000514303	0.24586224170693333	0.16337106412915345	0.4244266248638889	0.035447073982208574	0.10001215262300558	0.36010671442142184	0.37108675556168713	0.15082268655607337	0.15412412243932644	0.08308210810979244	0.09116170077704229	0.687242408381586	0.22933793713511458	0.5100591576734298	0.05666262800512667	0.0289664711030858	0.14825640400302526	0.4299173303841271
TOL42	0.03900074402154264	0.07883943789078467	0.622695080065484	0.31753857637186333	0.5643723181260422	0.1932035024100958	0.2644428424593503	0.3294347714354607	0.23216503438939037	0.29479570132259103	0.4571792388429675	0.42497803694755565	0.13421493556018063	0.08563132782422685	0.32490692657111186	0.40477656375749377	0.0360984321909621	0.23354817464920624	0.18883538542371534	0.2382382063517166	0.5638760103656716	0.07097110983627483	0.2693124383526094	0.2507238442767694	0.20260736160605128	0.3399614845870829	0.2988303203305255	0.3113764036075132	0.3043841131285389	0.5327952983606427	0.42126395976013264	0.26116091533530517	0.04684881556227144	0.2517193783945795	0.3567112764253396	0.34878031833452056	0.295274562819903	0.1955058049713159	0.1691873244946485	0.3759562869717294	0.21650143660357044	0.43395576496252153	0.08463004579258053	0.4197267168576417	0.546099182359716	0.27337713610600967	0.42710875015289684	0.14193201888709878	0.34488712972649793	0.10662165885758698	0.5534228935550141	0.2446815092774867	0.011874633142582736	0.028823476807475944	0.2676309596435386	0.2481748990633611	0.05899519482701836	0.1613176957521259	0.2213584053974279	0.0985283001041543	0.14304166493677764	0.2623607303842356	0.2536965043681605	0.24991442872108924	0.03763261035614081	0.358040584346664	0.37486671515404973
