,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
ilApoCapr1_SOM,0.154073211314476,0.491675873544093,0.10980465890183,0.0221118136439268,0.129753078202995,0.00844425956738769,0.0432975041597338,0.0193161397670549,0.00411414309484193,0.0017198003327787,0.00550782029950083,0.00868386023294509,0.0012216306156406,4.82529118136439e-05,4.65890183028286e-05,1.5973377703827e-05,5.72379367720466e-05,2.79534109816972e-05,1.43094841930116e-05,6.58901830282862e-05
ilApoCrat1_SOM,0.206914495657983,0.101830995323981,0.323230460921844,0.0117575150300601,0.0410100200400802,0.00352304609218437,0.00341416165664663,0.196995991983968,0.00337742150968604,0.104467601870407,0.000819639278557114,0.000442885771543086,0.00127588510354041,0.000283233132932532,7.34802939211757e-06,5.3440213760855e-06,9.61923847695391e-05,0.000513026052104208,1.46960587842351e-05,2.00400801603206e-05
ilApoHisp1_SOM,0.277193181818182,0.100612299465241,0.234596256684492,0.0678776737967914,0.0144197860962567,0.00239171122994652,0.0268877005347594,0.262715909090909,0.0043201871657754,0.00453208556149733,0.000565508021390374,0.000493983957219251,0.00153342245989305,0.00149532085561497,0.000161096256684492,0.000102941176470588,4.01069518716578e-05,1.33689839572192e-06,2.00534759358289e-05,3.94385026737968e-05
ilApoLima1_SOM,0.138988706365503,0.0433634496919918,0.21167453798768,0.0388008213552361,0.164282854209446,0.0011611909650924,0.00265503080082136,0.0717407597535934,0.281418891170431,0.00563141683778234,0.024364476386037,0.0124476386036961,0.0025805954825462,0.000220225872689938,0.000153490759753593,1.54004106776181e-05,9.49691991786448e-05,0.000370123203285421,1.3347022587269e-05,2.20739219712526e-05
ilApoLuen1_SOM,0.0403145618127291,0.523879373542153,0.0902742419193602,0.0493708763745418,0.0626457847384205,0.0289180273242253,0.0282289236921026,0.0229833388870377,0.149072309230257,0.00326691102965678,0.000233588803732089,0.000166611129623459,0.000339220259913362,9.39686771076308e-05,5.99800066644452e-06,7.2975674775075e-05,4.19860046651116e-05,7.23092302565811e-05,4.66511162945685e-06,1.43285571476175e-05
ilApoNigr3_SOM,0.107328526645768,0.401248275862069,0.236123510971787,0.0178896551724138,0.0925291536050157,0.0413235109717868,0.00762257053291536,0.0363943573667712,0.0184056426332288,0.00110909090909091,0.000675235109717868,0.0371523510971787,0.000467711598746082,8.4012539184953e-05,0.000124137931034483,2.19435736677116e-05,0.000375548589341693,1.19122257053292e-05,0.00086269592476489,0.000250156739811912
ilApoTurb1_SOM,0.256661901595745,0.251211768617021,0.0383873005319149,0.0684976728723404,0.078001329787234,0.00489328457446809,0.241156582446809,0.00918783244680851,0.00201230053191489,0.000975731382978723,0.00116190159574468,0.00195279255319149,0.0257150930851064,7.18085106382979e-05,2.85904255319149e-05,4.78723404255319e-05,0.000204122340425532,0.0196964760638298,0.000120345744680851,1.52925531914894e-05
ilArcCraa1_SOM,0.147705329153605,0.285808777429467,0.13430368338558,0.0527002351097179,0.0297194357366771,0.0369235893416928,0.0392782131661442,0.0981575235109718,0.148847962382445,0.0201293103448276,0.000434169278996865,0.00497413793103448,0.000255094043887147,0.000369514106583072,1.68495297805643e-05,0.000115987460815047,0.000125391849529781,4.74137931034483e-05,7.40595611285266e-05,1.33228840125392e-05
ilArcXylo1_SOM,0.214406824146982,0.243851049868766,0.126568241469816,0.109832677165354,0.0654862204724409,0.0618779527559055,0.160719816272966,0.00706364829396325,0.00694291338582677,0.000898950131233596,0.000594488188976378,0.000321522309711286,0.000954068241469816,8.66141732283465e-05,1.64041994750656e-05,6.49606299212598e-05,0.000257217847769029,1.44356955380577e-05,6.56167979002625e-06,3.54330708661417e-05
ilAriAges1_SOM,0.0682245169886742,0.19727781479014,0.630991339107262,0.0716895403064624,0.00632578281145903,0.00772085276482345,0.00550832778147901,0.00768287808127915,0.00227248500999334,0.000883411059293804,0.000269153897401732,0.000199866755496336,0.000485676215856096,9.06062624916722e-05,2.33177881412392e-05,2.73151232511659e-05,4.86342438374417e-05,1.79880079946702e-05,0.000121918720852765,0.000138574283810793
ilAriAges2_SOM,0.136543333333333,0.385038,0.00655866666666667,0.010416,0.0220813333333333,0.27735,0.004924,0.00289266666666667,0.003256,0.00328866666666667,0.00363933333333333,0.00497133333333333,0.136368,7.53333333333333e-05,0.000174,0.000158666666666667,0.00138666666666667,2.2e-05,0.000439333333333333,0.000416666666666667
ilAriArta2_SOM,0.244936056838366,0.0892445233866193,0.11886323268206,0.00471047957371226,0.24552279455299,0.130847246891652,0.00472824156305506,0.00461989342806394,0.152349319123742,0.00117465956187093,0.000196566015393724,0.000812314979277679,0.000422143280047365,0.000570751924215512,2.07223208999408e-05,1.06571936056838e-05,0.000230313795145056,0.00056364712847839,0.000119005328596803,5.74304322084073e-05
ilAutPulc1_SOM,0.0200744680851064,0.206763962765957,0.483129654255319,0.125704787234043,0.016188829787234,0.0144215425531915,0.0167759308510638,0.0976136968085106,0.00241090425531915,0.00183577127659574,0.000573803191489362,0.000236037234042553,0.013751329787234,5.45212765957447e-05,0.000152925531914894,3.32446808510638e-05,1.1968085106383e-05,0.000218085106382979,2.72606382978723e-05,2.12765957446808e-05
ilBemIchn1_SOM,0.178216,0.435454,0.22773,0.00953533333333333,0.031996,0.00717533333333333,0.0237326666666667,0.004638,0.078352,0.000833333333333333,0.000833333333333333,0.000420666666666667,0.00025,0.000448666666666667,2.13333333333333e-05,3.8e-05,0.000181333333333333,6.86666666666667e-05,7.33333333333333e-05,2e-06
ilBisBetu1_SOM,0.181681340341656,0.26980223390276,0.0641622864651774,0.0182378449408673,0.0456780551905388,0.0101892247043364,0.13361038107753,0.00841130091984231,0.258298291721419,0.00618002628120894,0.000720762155059133,0.000125492772667543,0.00122864651773982,0.000187910643889619,4.27069645203679e-05,4.92772667542707e-05,0.000732588699080158,0.000448094612352168,7.81865965834428e-05,0.000135348226018397
ilBlaAdus2_SOM,0.28808514386377,0.0660082207868467,0.584980035231944,0.0077110980622431,0.0183664122137405,0.00452730475631239,0.00202759835584263,0.0249976512037581,0.00145096887844979,0.000828537874339401,9.86494421608925e-05,0.000442160892542572,0.000266588373458602,3.46447445684087e-05,5.98943041691133e-05,2.46623605402231e-05,2.81855549031122e-05,7.04638872577804e-06,3.22959483264827e-05,2.29007633587786e-05
ilBlaLact1_SOM,0.249617834394904,0.0557430997876858,0.204930467091295,0.0127160297239915,0.225756900212314,0.0025291932059448,0.00332802547770701,0.0912850318471338,0.00585774946921444,0.000238853503184713,0.000118895966029724,0.000317409766454352,0.000158704883227176,0.000238322717622081,0.146687367303609,0.00016135881104034,0.000117834394904459,3.71549893842887e-05,0.000125265392781316,3.45010615711253e-05
ilBolSele5_SOM,0.0554779874213836,0.20738479130932,0.18942081189251,0.307181246426529,0.0222944539736993,0.166931389365352,0.0258433390508862,0.0180451686678102,0.00160034305317324,0.000764436821040595,0.000300743281875357,0.000630074328187536,0.00347855917667238,0.000119496855345912,6.1177815894797e-05,9.60548885077187e-05,0.000213264722698685,3.71640937678674e-05,3.37335620354488e-05,8.57632933104631e-05
ilCalPalu1_SOM,0.271520537428023,0.141843378119002,0.0420717850287908,0.11143339731286,0.0191001919385797,0.00333973128598848,0.248521689059501,0.0370821497120921,0.106486756238004,0.0145792706333973,0.00016468330134357,0.000131285988483685,0.00275623800383877,0.000365451055662188,0.000128214971209213,6.02687140115163e-05,0.000130518234165067,1.91938579654511e-06,0.000274088291746641,8.44529750479846e-06
ilCamMarg1_SOM,0.228370838881491,0.0690272969374168,0.330669107856192,0.0659980026631158,0.0118475366178429,0.00150732356857523,0.00335352862849534,0.215241677762983,0.0450798934753662,0.0237589880159787,0.000840213049267643,0.00150066577896138,0.000734354194407457,0.000898801597869507,0.000171770972037284,0.000770306258322237,0.000172436750998668,7.98934753661784e-06,4.66045272969374e-05,2.66311584553928e-06
ilCarClav1_SOM,0.0634553928095872,0.242935419440746,0.415561251664447,0.178974700399467,0.0342250332889481,0.00356524633821571,0.00297669773635153,0.0366205059920107,0.0114420772303595,0.00335486018641811,0.000392143808255659,0.00194607190412783,0.00277097203728362,0.000206391478029294,0.000368175765645806,4.0612516644474e-05,0.000969374167776298,1.93075898801598e-05,1.4647137150466e-05,0.000161118508655127
ilCarKade1_SOM,0.201252,0.114159333333333,0.218249333333333,0.024566,0.0541213333333333,0.00587933333333333,0.009568,0.093272,0.253692666666667,0.017258,0.002538,0.000706,0.00282,0.000159333333333333,2.6e-05,1e-05,0.000641333333333333,0.000307333333333333,0.000756666666666667,1.73333333333333e-05
ilCarPala2_SOM,0.258146073903002,0.373479792147806,0.104087759815243,0.0556224018475751,0.0262771362586605,0.0130213625866051,0.0338002309468822,0.0546408775981524,0.0357511547344111,0.00177193995381062,0.014588337182448,0.0116530023094688,0.000523094688221709,0.0156726327944573,6.00461893764434e-05,0.000112009237875289,8.25635103926097e-05,0.000233256351039261,0.00019919168591224,0.000277136258660508
ilCarQuer1_SOM,0.310744170552965,0.1646109260493,0.333274483677548,0.0120666222518321,0.0516155896069287,0.00930246502331779,0.0362238507661559,0.0709706862091939,0.00216922051965356,0.000694203864090606,0.000616255829447035,0.00528114590273151,0.000199866755496336,0.000145236508994004,4.93004663557628e-05,7.66155896069287e-05,0.000515656229180546,0.00100066622251832,0.000413724183877415,2.93137908061292e-05
ilCatFrax1_SOM,0.175995252481657,0.182802330599914,0.0188562796719896,0.0524190763918861,0.0207596029348295,0.00555545964609409,0.219538627535606,0.0164307293914545,0.30448597324126,0.00094605092792404,0.00024946050927924,0.000419939577039275,0.000218817436340095,2.33059991368148e-05,6.90548122572292e-05,0.000615019421665947,0.000154078549848943,6.94864048338369e-05,0.000137678031937851,0.000253776435045317
ilCelArgi3_SOM,0.0365993361782835,0.400783783783784,0.169086770981508,0.0989137031768611,0.12156661925083,0.0354091986723566,0.0346268373636795,0.0443376007586534,0.0568852536747274,0.000791370317686107,0.00030393551446183,0.00030393551446183,0.000171645329540066,3.65101944049312e-05,7.58653390232338e-06,2.08629682313893e-05,2.08629682313893e-05,9.05642484589853e-05,1.51730678046468e-05,2.84495021337127e-05
ilCheLega1_SOM,0.280953488372093,0.194355481727575,0.10378803986711,0.0432179401993356,0.0550252491694352,0.0155428571428571,0.0111813953488372,0.16289634551495,0.0130059800664452,0.00143388704318937,0.000699003322259136,0.00693023255813954,0.107821262458472,0.000136212624584718,5.38205980066445e-05,3.9202657807309e-05,0.00259601328903655,5.4485049833887e-05,9.3687707641196e-05,0.000175415282392027
ilChlSite2_SOM,0.100884684684685,0.351147747747748,0.0866396396396396,0.209255255255255,0.143354954954955,0.00433993993993994,0.0191735735735736,0.0471681681681682,0.00284084084084084,0.00338438438438438,0.00075975975975976,0.00281861861861862,0.0233075075075075,0.000111711711711712,0.000454654654654655,0.000123723723723724,0.00401501501501501,6.84684684684685e-05,5.70570570570571e-05,9.42942942942943e-05
ilChrCulm1_SOM,0.199235662148071,0.167622871046229,0.159691345151199,0.251097323600973,0.0210552659019812,0.00843065693430657,0.161925616962113,0.0177834549878346,0.00400799443865137,0.00113208202989225,0.00100278067431352,0.000261035801181787,0.00167083767813695,6.95168578380257e-05,6.60410149461244e-06,3.44108446298227e-05,3.54535974973931e-05,0.00476259993048314,0.000167883211678832,6.60410149461244e-06
ilCloCurt1_SOM,0.378159546061415,0.236569425901202,0.0196261682242991,0.0280347129506008,0.0344279038718291,0.0036154873164219,0.183268357810414,0.00441455273698264,0.0732256341789052,0.0208825100133511,0.00216221628838451,0.00106875834445928,0.00853404539385848,0.00466355140186916,6.80907877169559e-05,6.8758344459279e-05,0.000582777036048064,0.000546728971962617,3.07076101468625e-05,5.00667556742323e-05
